label,category,cost,throughput_kinfs,latency_ms,embed_gb,gpu,cpu,num_gpus,num_nodes,cgra,interconnect,bottleneck
1x12-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,23280,1015.7091723101016,5.584037066666666,100,A100 40GB,EPYC-12ch,1,1,Versal Premium,PCIe4,embed
1x12-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,23280,1015.7091723101016,4.928677066666666,100,A100 40GB,EPYC-12ch,1,1,Versal Premium,PCIe5,embed
1x12-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,23280,1015.7091723101016,4.319920444444445,100,A100 40GB,EPYC-12ch,1,1,Versal Premium,NVLink,embed
1x12-ch DDR5+A100 80GB+U280@PCIe4,CPU+GPU+CGRA,23280,689.9016396093372,7.750608888888889,100,A100 80GB,EPYC-12ch,1,1,U280,PCIe4,embed
1x12-ch DDR5+A100 80GB+U280@PCIe5,CPU+GPU+CGRA,23280,689.9016396093372,6.964176888888889,100,A100 80GB,EPYC-12ch,1,1,U280,PCIe5,embed
1x12-ch DDR5+A100 80GB+U280@NVLink,CPU+GPU+CGRA,23280,689.9016396093372,6.233668942222223,100,A100 80GB,EPYC-12ch,1,1,U280,NVLink,embed
1x12-ch DDR5+A100 80GB+Versal HBM@PCIe4,CPU+GPU+CGRA,25280,801.9672004813057,6.658827466666667,100,A100 80GB,EPYC-12ch,1,1,Versal HBM,PCIe4,embed
1x12-ch DDR5+A100 80GB+Versal HBM@PCIe5,CPU+GPU+CGRA,25280,801.9672004813057,6.003467466666667,100,A100 80GB,EPYC-12ch,1,1,Versal HBM,PCIe5,embed
1x12-ch DDR5+A100 80GB+Versal HBM@NVLink,CPU+GPU+CGRA,25280,801.9672004813057,5.394710844444445,100,A100 80GB,EPYC-12ch,1,1,Versal HBM,NVLink,embed
1x12-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,28280,1015.7091723101016,5.584037066666666,100,A100 80GB,EPYC-12ch,1,1,Versal Premium,PCIe4,embed
1x12-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,28280,1015.7091723101016,4.928677066666666,100,A100 80GB,EPYC-12ch,1,1,Versal Premium,PCIe5,embed
1x12-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,28280,1015.7091723101016,4.319920444444445,100,A100 80GB,EPYC-12ch,1,1,Versal Premium,NVLink,embed
